__v,_id,ham,symbol,unicode
0,620275c703a2df5bb68995db,hamsymmlr hamparbegin hamfist hamplus hamfist hamparend hamparbegin hamextfingerol hambetween hamextfingeru hampalmu hamplus hamextfingeror hambetween hamextfingeru hampalmu hamparend hamparbegin hamwristback hampalm hamplus hamwristback hamhandback hamparend hamtouch hamshoulders hammoveo hamlargemod,arrest,e0e9 e0e2 e000 e0e7 e000 e0e3 e0e2 e028 e0e6 e020 e038 e0e7 e02a e0e6 e020 e038 e0e3 e0e2 e064 e067 e0e7 e064 e068 e0e3 e0d1 e051 e089 e0c7
0,620275c703a2df5bb68995dc,hamfinger2 hamthumbacrossmod hamextfingerui hampalmur hamshouldertop hamlrbeside hamreplace hamfinger2 hamthumbacrossmod hambetween hamfinger2 hamthumbacrossmod hamfingerstraightmod hamextfingerol hampalmd hamchest,arrive,e002 e00d e02e e039 e050 e058 e0aa e002 e00d e0e6 e002 e00d e010 e028 e03c e052
0,620275c703a2df5bb68995dd,hamfinger23 hamextfingerul hampalmdl hamforehead hamlrat hammoved hamzigzag hamlargemod hamchest hamlrat,art,e003 e027 e03d e042 e059 e084 e0be e0c7 e052 e059
0,620275c703a2df5bb68995de,hamparbegin hamflathand hamextfingerul hampalml hamplus hamfist hamthumbacrossmod hamextfingerur hampalmr hamparend hamparbegin hamhandback hamplus hampalm hamparend hamtouch hamlrat hamshouldertop hamclose hammovedr hamsmallmod hamcirclei hamsmallmod,asia,e0e2 e001 e027 e03e e0e7 e000 e00d e021 e03a e0e3 e0e2 e068 e0e7 e067 e0e3 e0d1 e059 e050 e0d0 e083 e0c6 e093 e0c6
0,620275c703a2df5bb68995df,hampinch12open hamextfingerl hambetween hamextfingero hampalml hamchest hamarmextended hammovei,ask anything,e008 e026 e0e6 e029 e03e e052 e0d4 e08c
0,620275c703a2df5bb68995e0,hampinch12open hamextfingerl hambetween hamextfingero hampalml hamchest hamarmextended hammovei,ask question,e008 e026 e0e6 e029 e03e e052 e0d4 e08c
0,620275c703a2df5bb68995e1,hamparbegin hamfinger2345 hamplus hamfinger2345 hamparend hamextfingeru hampalmd hamshouldertop hamparbegin hamreplace hampinchall hamreplace hamfinger2345 hamparend hamparbegin hamreplace hamfinger2 hamear hamlrat hamclose hamparend,assam,e0e2 e005 e0e7 e005 e0e3 e020 e03c e050 e0e2 e0aa e007 e0aa e005 e0e3 e0e2 e0aa e002 e047 e059 e0d0 e0e3
0,620275c703a2df5bb68995e2,hamsymmpar hampinch12open hamparbegin hamextfingerl hampalmd hamplus hamextfingerr hampalmur hamparend hamparbegin hamindexfinger hamfingerpad hamplus hamindexfinger hamfingerpad hamparend hamtouch hammovedo hamrepeatfromstart,associate,e0e8 e008 e0e2 e026 e03c e0e7 e022 e039 e0e3 e0e2 e071 e077 e0e7 e071 e077 e0e3 e0d1 e090 e0d8
0,620275c703a2df5bb68995e3,hamparbegin hamfinger2 hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingerl hamplus hamextfingero hamparend hamparbegin hampalml hamplus hampalmr hamparend hamparbegin hampalm hamplus hamfingertip hamindexfinger hamparend hamtouch,at,e0e2 e002 e0e7 e001 e00c e0e3 e0e2 e026 e0e7 e029 e0e3 e0e2 e03e e0e7 e03a e0e3 e0e2 e067 e0e7 e075 e071 e0e3 e0d1
0,620275c703a2df5bb68995e4,hamfinger2 hamextfingeru hampalmd hamchest,atap,e002 e020 e03c e052
0,620275c703a2df5bb68995e5,hampinch12 hamextfingerl hampalmd hamchest hammover,atest,e006 e026 e03c e052 e082
0,620275c703a2df5bb68995e6,hamsymmlr hamfist hamthumboutmod hamextfingero hampalml hamstomach hamlrat hamclose hamparbegin hamreplace hampalmd hamparend,atlast,e0e9 e000 e00c e029 e03e e053 e059 e0d0 e0e2 e0aa e03c e0e3
0,620275c703a2df5bb68995e7,hamflathand hamthumboutmod hamextfingeruo hampalml hambetween hampalmdl hamneck hamlrat hamclose hammoveuo hamsmallmod hamrepeatfromstart,attend,e001 e00c e031 e03e e0e6 e03d e04f e059 e0d0 e091 e0c6 e0d8
0,620275c703a2df5bb68995e8,hamsymmlr hamflathand hamextfingerl hambetween hamextfingerd hampalmu hambetween hampalmur hammoved hamlargemod,at this place,e0e9 e001 e026 e0e6 e024 e038 e0e6 e039 e084 e0c7
0,620275c703a2df5bb68995e9,hamparbegin hamflathand hamfingerbendmod hamthumboutmod hamplus hamflathand hamfingerbendmod hamthumboutmod hamparend hamparbegin hamextfingerl hamplus hamextfingerr hamparend hamparbegin hampalml hamplus hampalmr hamparend hamear hamtouch hamparbegin hamreplace hamfinger2 hamextfingerl hampalml hamneck hamlrat hamcircleo hamsmallmod hamparend hamparbegin hamreplace hamfinger2 hamthumboutmod hamfingerbendmod hamextfingeru hampalmdl hammoved hamparend hamstomach,audiologist,e0e2 e001 e011 e00c e0e7 e001 e011 e00c e0e3 e0e2 e026 e0e7 e022 e0e3 e0e2 e03e e0e7 e03a e0e3 e047 e0d1 e0e2 e0aa e002 e026 e03e e04f e059 e092 e0c6 e0e3 e0e2 e0aa e002 e00c e011 e020 e03d e084 e0e3 e053
0,620275c703a2df5bb68995ea,hamsymmlr hamfinger2345 hamthumboutmod hamextfingerdl hampalml hamchest hammoveui hammoveui hamlargemod,auditorium,e0e9 e005 e00c e025 e03e e052 e08e e08e e0c7
0,620275c703a2df5bb68995eb,hamflathand hamextfingeru hampalmul hamforehead hamlrbeside hamclose hamreplace hamextfingeril hambetween hamextfingeru hampalmd hamparbegin hammoveil hamsmallmod hamarcu hamrest hammoveor hamarcd hamreplace hamfist hamparend hamparbegin hamreplace hamfist hamextfingeril hambetween hamextfingeru hampalmd hamforehead hamlrbeside hamseqbegin hamtouch hammiddlefinger hamfingernail hamseqend hamparend,australia,e001 e020 e03f e042 e058 e0d0 e0aa e02b e0e6 e020 e03c e0e2 e08b e0c6 e0ba e0cb e08a e0bc e0aa e000 e0e3 e0e2 e0aa e000 e02b e0e6 e020 e03c e042 e058 e0e0 e0d1 e072 e076 e0e1 e0e3
0,620275c703a2df5bb68995ec,hamsymmlr hamfinger23 hamthumbacrossmod hamextfingerul hambetween hamextfingeru hampalmd hamparbegin hamchest hamclose hamplus hamchest hamparend hamreplace hamfinger23 hamthumbacrossmod hamindexfinger hamfingerbendmod hammiddlefinger hamfingerbendmod hamrepeatfromstart,austria,e0e9 e003 e00d e027 e0e6 e020 e03c e0e2 e052 e0d0 e0e7 e052 e0e3 e0aa e003 e00d e071 e011 e072 e011 e0d8
0,620275c703a2df5bb68995ed,hamfist hamthumbacrossmod hamextfingero hampalmdl hamstomach hamlrbeside hamnomotion hammoved hamsmallmod hammoveo hamshoulders hamlrbeside,autorickshaw,e000 e00d e029 e03d e053 e058 e0af e084 e0c6 e089 e051 e058
0,620275c703a2df5bb68995ee,hamfist hamthumbacrossmod hamextfingero hampalmdl hamstomach hamlrbeside hamarmextended hammoved hamsmallmod hammoveo hamshoulders hamlrbeside,auto rickshaws,e000 e00d e029 e03d e053 e058 e0d4 e084 e0c6 e089 e051 e058
0,620275c703a2df5bb68995ef,hamsymmlr hamfinger2 hamthumbacrossmod hamextfingerl hampalml hamparbegin hamreplace hamextfingerd hamparend hamrepeatfromstart,available,e0e9 e002 e00d e026 e03e e0e2 e0aa e024 e0e3 e0d8
0,620275c703a2df5bb68995f0,hamflathand hamthumboutmod hamextfingero hampalmdr hamchest hammover hamarcd hamsmallmod hamparbegin hamreplace hampalmd hamparend,avoid,e001 e00c e029 e03b e052 e082 e0bc e0c6 e0e2 e0aa e03c e0e3
0,620275c703a2df5bb68995f1,hamflathand hambetween hamceeall hamextfingeri hambetween hamextfingeru hampalmd hamchin hambetween hamunderchin hamclose hamparbegin hammovedo hamsmallmod hamreplace hamextfingeru hampalmu hamparend hamrepeatfromstart,do not like,e001 e0e6 e00a e02c e0e6 e020 e03c e04d e0e6 e04e e0d0 e0e2 e090 e0c6 e0aa e020 e038 e0e3 e0d8
0,620275c703a2df5bb68995f2,hamparbegin hamflathand hamthumboutmod hamplus hamfinger2 hamparend hamparbegin hamextfingeruo hamplus hamextfingerr hamparend hamparbegin hampalmul hamplus hampalmdr hamparend hamparbegin hamindexfinger hamfingertip hamplus hampalm hamparend hamtouch hamshoulders hammoved hamzigzag hamlargemod hamfast,axe,e0e2 e001 e00c e0e7 e002 e0e3 e0e2 e031 e0e7 e022 e0e3 e0e2 e03f e0e7 e03b e0e3 e0e2 e071 e075 e0e7 e067 e0e3 e0d1 e051 e084 e0be e0c7 e0c8
0,620275c703a2df5bb68995f3,hamparbegin hamflathand hamplus hamflathand hamparend hamparbegin hamextfingerl hampalmd hamplus hamextfingeru hampalmr hamparend hamparbegin hamthumbball hamplus hammiddlefinger hamfingertip hamparend hamtouch hamshoulders,axis,e0e2 e001 e0e7 e001 e0e3 e0e2 e026 e03c e0e7 e020 e03a e0e3 e0e2 e066 e0e7 e072 e075 e0e3 e0d1 e051
0,620275c703a2df5bb68995f4,hamsymmlr hampinch12open hamextfingeru hampalml hamparbegin hamfingertip hamthumb hamindexfinger hamplus hamfingertip hamthumb hamindexfinger hamparend hamtouch hamchest hamclose,b,e0e9 e008 e020 e03e e0e2 e075 e070 e071 e0e7 e075 e070 e071 e0e3 e0d1 e052 e0d0
0,620275c703a2df5bb68995f5,hamfinger2 hampinky hamextfingeru hampalmdl hambetween hampalml hamshouldertop hamlrat hambetween hamshoulders hammovedo,bad,e002 e074 e020 e03d e0e6 e03e e050 e059 e0e6 e051 e090
0,620275c703a2df5bb68995f6,hamfinger2 hamthumbacrossmod hamfingerbendmod hamextfingeru hampalml hamshouldertop hamlrat hammoved hamwavy hamfast hamlrat hamshoulders hammoved hamwavy hamfast hamshoulders hamlrat hammoved hamwavy hamfast hamlrat hamchest hammoved hamwavy hamfast hamchest hamlrat,badminton,e002 e00d e011 e020 e03e e050 e059 e084 e0bd e0c8 e059 e051 e084 e0bd e0c8 e051 e059 e084 e0bd e0c8 e059 e052 e084 e0bd e0c8 e052 e059
0,620275c703a2df5bb68995f7,hamfist hamthumbacrossmod hamextfingerol hampalmd hamlrat hamstomach hamclose hammoveu hamlargemod hammoved hamlargemod hamlrat hamstomach hamclose,bag,e000 e00d e028 e03c e059 e053 e0d0 e080 e0c7 e084 e0c7 e059 e053 e0d0
0,620275c703a2df5bb68995f8,hamsymmlr hamparbegin hamflathand hamthumboutmod hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingerol hamplus hamextfingeror hamparend hamparbegin hampalml hamplus hampalmur hamparend hamparbegin hampalm hamplus hampinkyside hamparend hamtouch hamparbegin hamswinging hamplus hamnomotion hamparend hamparbegin hamreplace hamfist hamextfingerl hampalml hamparbegin hamthumbside hamplus hampinkyside hamtouch hamparend hamparend hamstircw hamrepeatfromstart,bake,e0e9 e0e2 e001 e00c e0e7 e001 e00c e0e3 e0e2 e028 e0e7 e02a e0e3 e0e2 e03e e0e7 e039 e0e3 e0e2 e067 e0e7 e06a e0e3 e0d1 e0e2 e0a6 e0e7 e0af e0e3 e0e2 e0aa e000 e026 e03e e0e2 e069 e0e7 e06a e0d1 e0e3 e0e3 e0a8 e0d8
0,620275c703a2df5bb68995f9,hamfinger2345 hamfingerbendmod hamextfingeru hampalml hamshouldertop hamstircw hamreplace hamnodding hampalmd hammovedl hamnodding hamlargemod,ball,e005 e011 e020 e03e e050 e0a8 e0aa e0a5 e03c e085 e0a5 e0c7
0,620275c703a2df5bb68995fa,hamsymmlr hamparbegin hamfinger2 hamfingerhookmod hamplus hamfinger2 hamfingerhookmod hamparend hamparbegin hamextfingerl hamplus hamextfingerr hamparend hamparbegin hampalml hamplus hampalmr hamparend hamparbegin hamfingertip hamindexfinger hamplus hamfingertip hamindexfinger hamparend hamparbegin hammovel hamplus hamnomotion hamparend hamreplace hamfinger2345 hamparbegin hammovel hamplus hamnomotion hamparend hamcheek hamlrat,ballon,e0e9 e0e2 e002 e012 e0e7 e002 e012 e0e3 e0e2 e026 e0e7 e022 e0e3 e0e2 e03e e0e7 e03a e0e3 e0e2 e075 e071 e0e7 e075 e071 e0e3 e0e2 e086 e0e7 e0af e0e3 e0aa e005 e0e2 e086 e0e7 e0af e0e3 e049 e059
0,620275c703a2df5bb68995fb,hamparbegin hamflathand hamthumboutmod hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingerl hamplus hamextfingerr hamparend hamparbegin hampalml hamplus hampalmr hamparend hamparbegin hamwristback hamplus hampalm hamparend hamcircleo hamchest,bandage,e0e2 e001 e00c e0e7 e001 e00c e0e3 e0e2 e026 e0e7 e022 e0e3 e0e2 e03e e0e7 e03a e0e3 e0e2 e064 e0e7 e067 e0e3 e092 e052
0,620275c703a2df5bb68995fc,hamsymmlr hamfingerstraightmod hamalternatingmotion hamflathand hamthumboutmod hamextfingerol hampalmu hamstomach hamseqbegin hammoveo hamfast hammovei hamfast hamseqend hamrepeatfromstartseveral,bangali,e0e9 e010 e0dd e001 e00c e028 e038 e053 e0e0 e089 e0c8 e08c e0c8 e0e1 e0d9
0,620275c703a2df5bb68995fd,hamsymmlr hamfinger2345 hamthumboutmod hamfingerbendmod hamextfingeru hampalml hamshoulders hammovel hamchest hammoveo,basketball,e0e9 e005 e00c e011 e020 e03e e051 e086 e052 e089
0,620275c703a2df5bb68995fe,hamsymmpar hamparbegin hamfist hamthumbacrossmod hamplus hamfist hamthumbacrossmod hamparend hamparbegin hamextfingero hamplus hamextfingerdr hamparend hamparbegin hampalmu hamplus hampalmd hamparend hamclose hamchest hammovedl hamrepeatfromstartseveral,bat,e0e8 e0e2 e000 e00d e0e7 e000 e00d e0e3 e0e2 e029 e0e7 e023 e0e3 e0e2 e038 e0e7 e03c e0e3 e0d0 e052 e085 e0d9
0,620275c703a2df5bb68995ff,hamsymmlr hamfingerstraightmod hamalternatingmotion hamfist hamthumbopenmod hamextfingeru hampalml hamshoulders hammoveui hamwavy,bath,e0e9 e010 e0dd e000 e00e e020 e03e e051 e08e e0bd
0,620275c703a2df5bb6899600,hamfinger2 hamthumbacrossmod hamextfingerul hampalml hamtongue hamtouch,beak,e002 e00d e027 e03e e04b e0d1
0,620275c703a2df5bb6899601,hamfinger2345 hamthumboutmod hamfingerbendmod hamextfingeru hampalmu hamunderchin hammoveo hamrepeatfromstart,bear with it,e005 e00c e011 e020 e038 e04e e089 e0d8
0,620275c703a2df5bb6899602,hamflathand hamthumboutmod hamextfingeru hampalml hamshoulders hamlrat hammovedl hamarcl hamfast hamlrat hamstomach hamreplace hamextfingerul,beat,e001 e00c e020 e03e e051 e059 e085 e0b9 e0c8 e059 e053 e0aa e027
0,620275c703a2df5bb6899603,hampinchall hamextfingeru hampalmu hamlips hamparbegin hammoveo hamreplace hamfinger2345 hamthumbopenmod hamparend,beautiful,e007 e020 e038 e04a e0e2 e089 e0aa e005 e00e e0e3
0,620275c703a2df5bb6899604,hamsymmlr hamflathand hamparbegin hamextfingerul hamplus hamextfingeror hamparend hamparbegin hampalml hamplus hampalmur hamparend hamtouch hamparbegin hamreplace hamparbegin hamextfingeruo hamplus hamextfingeru hambetween hamextfingeror hamparend hamreplace hamparbegin hampalmul hamplus hampalmdr hamparend hamparend hamclose,become,e0e9 e001 e0e2 e027 e0e7 e02a e0e3 e0e2 e03e e0e7 e039 e0e3 e0d1 e0e2 e0aa e0e2 e031 e0e7 e020 e0e6 e02a e0e3 e0aa e0e2 e03f e0e7 e03b e0e3 e0e3 e0d0
0,620275c703a2df5bb6899605,hamparbegin hamflathand hamextfingerl hampalml hamplus hamflathand hamextfingerr hampalmr hamparend hamparbegin hamthumbside hamplus hampinkyside hamparend hamtouch hamchest hammovei hamarcu,before,e0e2 e001 e026 e03e e0e7 e001 e022 e03a e0e3 e0e2 e069 e0e7 e06a e0e3 e0d1 e052 e08c e0ba
0,620275c703a2df5bb6899606,hamflathand hamextfingerol hambetween hamextfingero hampalmu hamchest hamlrat hamparbegin hamreplace hamextfingerl hampalmd hammovel hamsmallmod hamarcu hamparend,before2,e001 e028 e0e6 e029 e038 e052 e059 e0e2 e0aa e026 e03c e086 e0c6 e0ba e0e3
0,620275c703a2df5bb6899607,hamparbegin hampinchall hamplus hamflathand hamfingerhookmod hamthumbopenmod hamparend hamparbegin hamextfingeru hamplus hamextfingerr hamparend hamparbegin hampalml hamplus hampalmu hamparend hamstomach hamreplace hamfinger2345 hammoveu hamreplace hamparbegin hamextfingeru hamplus hamextfingeror hamparend hamreplace hamparbegin hampalmu hamplus hampalmr hamparend,begin,e0e2 e007 e0e7 e001 e012 e00e e0e3 e0e2 e020 e0e7 e022 e0e3 e0e2 e03e e0e7 e038 e0e3 e053 e0aa e005 e080 e0aa e0e2 e020 e0e7 e02a e0e3 e0aa e0e2 e038 e0e7 e03a e0e3
0,620275c703a2df5bb6899608,hamfist hamthumboutmod hamextfingeru hampalml hamear hamlrbeside hammovei,behind,e000 e00c e020 e03e e047 e058 e08c
0,620275c703a2df5bb6899609,hamflathand hamthumbacrossmod hamextfingeru hampalml hamlips hamlrat hamclose hamreplace hamflathand hamthumbacrossmod hamextfingeru hampalml hamcheek hamseqbegin hamtouch hamindexfinger hamseqend hamrepeatfromstart,belgium,e001 e00d e020 e03e e04a e059 e0d0 e0aa e001 e00d e020 e03e e049 e0e0 e0d1 e071 e0e1 e0d8
0,620275c703a2df5bb689960a,hamfist hamthumbacrossmod hamextfingerl hampalml hamchest hamlrat hamparbegin hamreplace hamextfingero hamparend hamrepeatfromstartseveral,bell,e000 e00d e026 e03e e052 e059 e0e2 e0aa e029 e0e3 e0d9
0,620275c703a2df5bb689960b,hamparbegin hamflathand hamfingerstraightmod hamplus hamflathand hamfingerstraightmod hamparend hamparbegin hamextfingeru hamplus hamextfingeru hamparend hamparbegin hampalml hamplus hampalmr hamparend hamtouch hammoved,below,e0e2 e001 e010 e0e7 e001 e010 e0e3 e0e2 e020 e0e7 e020 e0e3 e0e2 e03e e0e7 e03a e0e3 e0d1 e084
0,620275c703a2df5bb689960c,hamsymmlr hamparbegin hamfist hamthumbacrossmod hamplus hamfist hamthumbacrossmod hamparend hamparbegin hamextfingero hamplus hamextfingero hamparend hamparbegin hampalml hamplus hampalmr hamparend hammoved hamparbegin hamreplace hamflathand hamthumboutmod hamfingerbendmod hamextfingero hampalmd hamparend hammover,bench,e0e9 e0e2 e000 e00d e0e7 e000 e00d e0e3 e0e2 e029 e0e7 e029 e0e3 e0e2 e03e e0e7 e03a e0e3 e084 e0e2 e0aa e001 e00c e011 e029 e03c e0e3 e082
0,620275c703a2df5bb689960d,hamsymmlr hamparbegin hamfist hamthumbacrossmod hamplus hamfist hamthumbacrossmod hamparend hamparbegin hamextfingero hamplus hamextfingero hamparend hamparbegin hampalmd hamplus hampalmd hamparend hammoved hamarcr hamlargemod hamparbegin hamreplace hamextfingero hampalml hamparend,bend,e0e9 e0e2 e000 e00d e0e7 e000 e00d e0e3 e0e2 e029 e0e7 e029 e0e3 e0e2 e03c e0e7 e03c e0e3 e084 e0bb e0c7 e0e2 e0aa e029 e03e e0e3
0,620275c703a2df5bb689960e,hamfinger2345 hamthumboutmod hamextfingero hampalmu hamchest hamclose hamparbegin hamreplace hamfist hamthumbacrossmod hamstomach hamlrat hammoveil hamparend hamrepeatfromstart,benefit,e005 e00c e029 e038 e052 e0d0 e0e2 e0aa e000 e00d e053 e059 e08b e0e3 e0d8
0,620275c703a2df5bb689960f,hamfinger2345 hamfingerstraightmod hamthumbacrossmod hamextfingeru hampalmul hamchest hamclose,bent-hand,e005 e010 e00d e020 e03f e052 e0d0
0,620275c703a2df5bb6899610,hamsymmpar hamfingerstraightmod hamfist hamthumboutmod hamextfingerol hampalmd hamchest hammoveo hamparbegin hamthumbside hamplus hamthumbside hamparend hamclose hammoveo hamsmallmod,best,e0e8 e010 e000 e00c e028 e03c e052 e089 e0e2 e069 e0e7 e069 e0e3 e0d0 e089 e0c6
0,620275c703a2df5bb6899611,hamsymmlr hamfist hamthumboutmod hamparbegin hamextfingero hambetween hamextfingerol hampalmd hamplus hamextfingeror hampalmd hamparend hamparbegin hamfingernail hamthumb hamplus hamfingerpad hamthumb hamparend hamtouch hamchest hamclose hamparbegin hammoveor hamsmallmod hamplus hamnomotion hamparend hamrepeatfromstart,better,e0e9 e000 e00c e0e2 e029 e0e6 e028 e03c e0e7 e02a e03c e0e3 e0e2 e076 e070 e0e7 e077 e070 e0e3 e0d1 e052 e0d0 e0e2 e08a e0c6 e0e7 e0af e0e3 e0d8
0,620275c703a2df5bb6899612,hamparbegin hamfinger2345 hamthumboutmod hamplus hamfinger2345 hamthumboutmod hamparend hamparbegin hamextfingerdo hamplus hamextfingeruo hamparend hamparbegin hampalmd hamplus hampalmu hamparend hamparbegin hammiddlefinger hamfingertip hamplus hammiddlefinger hamfingertip hamparend hamtouch hammoveu hamsmallmod hamfast hammoved hamsmallmod hamfast hamrepeatfromstart,between,e0e2 e005 e00c e0e7 e005 e00c e0e3 e0e2 e030 e0e7 e031 e0e3 e0e2 e03c e0e7 e038 e0e3 e0e2 e072 e075 e0e7 e072 e075 e0e3 e0d1 e080 e0c6 e0c8 e084 e0c6 e0c8 e0d8
0,620275c703a2df5bb6899613,hamparbegin hamflathand hamplus hamflathand hamparend hamparbegin hamextfingeru hamplus hamextfingeru hamparend hamparbegin hampalml hamplus hampalmr hamparend hamparbegin hamthumb hamindexfinger hammiddlefinger hamringfinger hampinky hamfingertip hamplus hamthumb hamindexfinger hammiddlefinger hamringfinger hampinky hamfingertip hamparend hamtouch hamparbegin hamreplace hamceeall hamextfingerr hampalmu hamparend hamshoulders hammovedo hamlargemod,bhagat,e0e2 e001 e0e7 e001 e0e3 e0e2 e020 e0e7 e020 e0e3 e0e2 e03e e0e7 e03a e0e3 e0e2 e070 e071 e072 e073 e074 e075 e0e7 e070 e071 e072 e073 e074 e075 e0e3 e0d1 e0e2 e0aa e00a e022 e038 e0e3 e051 e090 e0c7
0,620275c703a2df5bb6899614,hamsymmlr hamfinger2 hamthumbacrossmod hamextfingeru hampalmd hamhead hamlrbeside hammoveu hamsmallmod hamfast hamrepeatfromstartseveral,bhangra,e0e9 e002 e00d e020 e03c e040 e058 e080 e0c6 e0c8 e0d9
0,620275c703a2df5bb6899615,hamsymmlr hamparbegin hamflathand hamplus hamflathand hamparend hamparbegin hamextfingeru hamplus hamextfingeru hamparend hamparbegin hampalml hamplus hampalmr hamparend hamparbegin hampalm hamplus hammiddlefinger hamfingertip hamparend hamtouch hamparbegin hamreplace hamextfingeruo hampalmu hamparbegin hampinkyside hamplus hampinkyside hamparend hamtouch hamparend,bible,e0e9 e0e2 e001 e0e7 e001 e0e3 e0e2 e020 e0e7 e020 e0e3 e0e2 e03e e0e7 e03a e0e3 e0e2 e067 e0e7 e072 e075 e0e3 e0d1 e0e2 e0aa e031 e038 e0e2 e06a e0e7 e06a e0e3 e0d1 e0e3
0,620275c703a2df5bb6899616,hamsymmlr hamflathand hamextfingeru hampalml hamstomach hamlrat hamclose hamparbegin hammoveu hamlargemod hamarcr hammoveur hamparend,big,e0e9 e001 e020 e03e e053 e059 e0d0 e0e2 e080 e0c7 e0bb e081 e0e3
0,620275c703a2df5bb6899617,hamsymmlr hamceeopen hamextfingerol hampalmd hamshoulders hamarmextended hamparbegin hamreplace hamfinger2345 hamthumboutmod hamextfingerd hamelbowinside hammover hamparend,bird,e0e9 e00b e028 e03c e051 e0d4 e0e2 e0aa e005 e00c e024 e062 e082 e0e3
0,620275c703a2df5bb6899618,hamfist hamthumbacrossmod hamextfingeruo hampalmu hambetween hampalml hamcheek hamtouch hammovedo hamsmallmod,black,e000 e00d e031 e038 e0e6 e03e e049 e0d1 e090 e0c6
0,620275c703a2df5bb6899619,hamflathand hamthumboutmod hamextfingerol hampalmu hamchin hamclose,blow,e001 e00c e028 e038 e04d e0d0
0,620275c703a2df5bb689961a,hamflathand hamthumboutmod hamparbegin hamextfingerl hambetween hamextfingerdl hampalmdl hamplus hamextfingeror hambetween hamextfingerdr hampalmd hambetween hampalmdr hamparend hamparbegin hamhandback hamplus hamfingerpad hamindexfinger hammiddlefinger hamringfinger hampinky hamparend hamtouch hamcircled hamsmallmod hamrepeatfromstart,blue,e001 e00c e0e2 e026 e0e6 e025 e03d e0e7 e02a e0e6 e023 e03c e0e6 e03b e0e3 e0e2 e068 e0e7 e077 e071 e072 e073 e074 e0e3 e0d1 e094 e0c6 e0d8
